funding_department_id,funding_department_name,funding_agency_id,funding_agency_name,funding_office_id,funding_office_name,dollars_obligated,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"2,352,072.00",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"2,471,634.00",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"2,491,783.00",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"3,998,392.00",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"4,118,316.00",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"5,292,452.00",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-1,041,318.00",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-186,067.93",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-2,654.00",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-13,732.00",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-85,305.20",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-295,549.65",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-1,000.00",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-379,790.30",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-315,425.83",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-953,272.66",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-483,987.11",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-63,515.78",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-2,771,811.02",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-1,451,133.00",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-136,425.36",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-210,109.00",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-26,132.00",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-65,348.19",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,-0.03,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-161,275.00",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-108,302.05",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-17,167.69",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"49,972.00",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"943,640.00",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"49,826.21",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"3,085,287.45",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"1,468,972.00",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-760,784.34",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-15,797.28",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"3,177,846.08",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"983,358.00",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"3,823,808.41",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-24,211.88",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"411,919.00",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"198,957.00",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"419,699.00",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"99,975.00",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-157,363.17",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"527,485.00",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"4,770,005.21",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"1,131,662.00",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-455,239.62",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"4,856,220.00",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-38,718.00",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-34,796.72",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-93,856.72",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-1,324,176.24",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-553,587.30",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-64,715.67",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,"-77,404.34",,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00,,,,,,,,,,,,,,,,,,
