funding_department_id,funding_department_name,funding_agency_id,funding_agency_name,funding_office_id,funding_office_name,dollars_obligated
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,-0.24
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,-3900.92
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,5044570.68
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,-9185.61
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,-41083.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,-871260.46
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,-235465.40
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,4475633.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,-5274.99
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,-2552.48
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,-4928317.77
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,-9781.51
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,-514.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,-1000.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,-74909.03
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,-1000.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,-1000.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,-1000.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,-28263.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,-345639.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,-324220.36
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,-25181.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,12257491.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,6000000.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,2518333.33
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,-566694.26
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,-164110.62
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,3054512.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,1816144.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,0.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,891866.00
7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,302748.00
